"identifier"	"chemical_formula"	"description"	"mass_to_charge"	"fragmentation"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"modifications"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"Ex1-Col0-48h-Ag-1"	"Ex1-Col0-48h-Ag-2"	"Ex1-Col0-48h-Ag-3"	"Ex1-Col0-48h-Ag-4"	"Ex1-cyp79-48h-Ag-1"	"Ex1-cyp79-48h-Ag-2"	"Ex1-cyp79-48h-Ag-3"	"Ex1-cyp79-48h-Ag-4"	"Ex2-Col0-48h-Ag-1"	"Ex2-Col0-48h-Ag-2"	"Ex2-Col0-48h-Ag-3"	"Ex2-Col0-48h-Ag-4"	"Ex2-cyp79-48h-Ag-1"	"Ex2-cyp79-48h-Ag-2"	"Ex2-cyp79-48h-Ag-3"	"Ex2-cyp79-48h-Ag-4"
""	""	""	"227.1"	""	""	"526.0"	""	""	""	""	""	""	""	""	""	""	""	""	"  4061.7"	"  3830.8"	"  4309.5"	"  3801.5"	"  4823.8"	"  4048.1"	"  4862.7"	"  4184.0"	"  5310.0"	"   5711.3"	"   5590.5"	"  4388.3"	"  5673.5"	"  6146.3"	"  6607.6"	"  6017.9"
""	""	""	"227.1"	""	" 2"	"505.0"	""	""	""	""	""	""	""	""	""	""	""	""	"  3863.2"	"  3335.4"	"  4112.3"	"  4199.7"	"  7871.1"	"  6773.6"	"  7170.7"	"  7281.0"	"  2331.5"	"   3495.5"	"   2843.2"	"  2128.7"	"  3674.8"	"  2583.0"	"  2895.4"	"  3318.0"
""	""	""	"227.1"	""	""	"491.0"	""	""	""	""	""	""	""	""	""	""	""	""	" 32448.9"	" 32814.7"	" 33043.0"	" 30432.4"	" 21630.5"	" 24672.1"	" 12571.6"	" 23077.8"	" 21865.4"	"  24644.1"	"  15940.5"	" 22986.6"	" 16305.3"	" 16759.3"	" 17187.5"	" 17444.4"
""	""	""	"231.1"	""	""	"526.9"	""	""	""	""	""	""	""	""	""	""	""	""	" 16082.8"	" 15649.4"	" 16940.7"	" 14762.6"	" 22065.8"	" 22192.5"	" 22539.9"	" 20693.3"	" 27856.0"	"  27548.9"	"  22523.4"	" 25055.8"	" 27113.6"	" 29863.1"	" 30238.0"	" 29248.5"
""	""	""	"231.1"	""	""	"479.9"	""	""	""	""	""	""	""	""	""	""	""	""	"  7925.0"	"  6393.0"	"  8127.2"	"  6875.5"	"  9284.9"	"  8206.3"	"  8386.7"	"  8671.3"	" 14579.7"	"  15153.1"	"  18619.1"	" 16793.8"	" 19357.8"	" 17206.0"	" 20017.4"	" 15774.1"
""	""	""	"231.1"	""	""	"473.3"	""	""	""	""	""	""	""	""	""	""	""	""	"  6171.3"	"  6981.0"	"  6495.2"	"  6649.7"	"  7522.6"	"  6901.0"	"  7418.9"	"  7234.2"	" 19170.5"	"  15015.0"	"  14293.1"	" 13648.1"	" 19903.3"	" 16789.5"	" 16961.3"	" 18583.1"
""	""	""	"235.1"	""	""	"489.2"	""	""	""	""	""	""	""	""	""	""	""	""	"   533.6"	"  1370.3"	"  1395.9"	"   957.7"	"  1745.6"	"  1309.0"	"   919.4"	"   772.1"	" 10845.6"	"  10823.5"	"  11558.6"	"  7788.5"	"  7771.0"	"  8916.8"	"  6571.9"	"  7730.1"
""	""	""	"235.1"	""	""	"479.6"	""	""	""	""	""	""	""	""	""	""	""	""	" 13635.0"	" 13921.0"	" 12749.1"	" 12678.9"	" 22743.9"	" 20772.0"	" 22158.4"	" 22691.6"	" 14957.0"	"  14859.9"	"  15682.9"	" 15136.3"	" 22100.1"	" 20330.6"	" 23090.9"	" 22566.8"
""	""	""	"235.6"	""	""	"504.8"	""	""	""	""	""	""	""	""	""	""	""	""	"  2973.8"	"  4305.7"	"  3726.4"	"  3261.0"	"  7779.9"	"  6480.0"	"  5778.7"	"  6507.0"	"  3106.4"	"   2769.4"	"   1518.2"	"  2144.6"	"  3186.6"	"  3133.0"	"  2466.7"	"  2446.2"
""	""	""	"236.1"	""	""	"488.5"	""	""	""	""	""	""	""	""	""	""	""	""	"  7014.4"	"  6924.5"	"  7902.1"	"  6846.0"	"  1183.5"	"  3920.4"	"  1865.0"	"  3929.9"	"  6638.9"	"  10295.2"	"  10052.0"	"  6462.2"	"  3564.7"	"  3346.8"	"  3222.3"	"  3966.3"
""	""	""	"237.1"	""	""	"477.6"	""	""	""	""	""	""	""	""	""	""	""	""	" 15495.6"	" 14626.6"	" 16072.4"	" 14439.2"	" 18383.0"	" 15617.1"	" 17337.2"	" 16453.7"	" 16227.0"	"  17007.2"	"  18291.1"	" 17568.8"	" 18078.7"	" 19982.0"	" 19619.7"	" 19212.6"
""	""	""	"240.1"	""	""	"507.4"	""	""	""	""	""	""	""	""	""	""	""	""	"  4660.8"	"  3961.9"	"  4524.4"	"  3259.3"	"  4514.5"	"  4049.7"	"  3821.9"	"  3471.9"	"  4630.4"	"   4661.5"	"   4134.0"	"  4764.4"	"  5160.8"	"  4580.6"	"  4719.7"	"  5097.8"
""	""	""	"240.1"	""	""	"491.2"	""	""	""	""	""	""	""	""	""	""	""	""	"  5536.3"	"  5183.1"	"  4164.3"	"  4979.2"	"  2573.0"	"  3735.8"	"  3799.8"	"  3498.3"	"  4670.8"	"   4100.2"	"   3659.6"	"  5690.1"	"  1957.3"	"  1270.8"	"  2330.5"	"  2112.9"
""	""	""	"242.6"	""	""	"495.6"	""	""	""	""	""	""	""	""	""	""	""	""	"  5390.6"	"  5199.4"	"  5352.4"	"  4617.6"	"  5713.6"	"  5851.9"	"  6856.6"	"  5763.7"	"  7082.1"	"   5845.1"	"   6099.1"	"  6201.7"	"  9493.3"	" 10802.1"	"  8306.2"	"  9438.5"
""	""	""	"244.1"	""	""	"489.1"	""	""	""	""	""	""	""	""	""	""	""	""	"     0.0"	"   656.2"	"   851.7"	"   302.1"	"     0.0"	"   618.5"	"     0.0"	"   473.5"	"  4937.1"	"   7287.8"	"   8474.2"	"  8028.4"	"  5565.9"	"  5764.8"	"  5178.9"	"  6018.6"
""	""	""	"246.1"	""	""	"475.5"	""	""	""	""	""	""	""	""	""	""	""	""	"  4459.6"	"  4563.0"	"  4276.1"	"  4959.1"	"  4400.7"	"  3987.7"	"  3526.3"	"  4489.1"	"  5442.5"	"   5758.7"	"   6016.9"	"  4773.8"	"  7005.5"	"  6781.6"	"  6580.0"	"  6688.8"
""	""	""	"248.0"	""	" 1"	"526.8"	""	""	""	""	""	""	""	""	""	""	""	""	" 51527.0"	" 52637.8"	" 52682.4"	" 50309.7"	" 76245.2"	" 71871.7"	" 75225.9"	" 71629.9"	" 71328.0"	"  73950.8"	"  69552.6"	" 66664.3"	" 74435.2"	" 78786.4"	" 85317.9"	" 77885.5"
""	""	""	"248.1"	""	""	"505.3"	""	""	""	""	""	""	""	""	""	""	""	""	"   331.0"	"   841.3"	"  1071.6"	"   212.9"	"   344.1"	"   467.5"	"   387.7"	"   909.8"	"  3476.5"	"   4260.6"	"   3859.5"	"  3422.7"	"  5458.7"	"  5234.1"	"  4207.9"	"  5950.5"
""	""	""	"248.1"	""	" 2"	"534.3"	""	""	""	""	""	""	""	""	""	""	""	""	"  6182.2"	"  6435.2"	"  6449.9"	"  6497.1"	"  9862.7"	"  8205.4"	"  9545.1"	"  8606.6"	" 14543.8"	"  16492.2"	"  15622.2"	" 13472.4"	" 27422.1"	" 28020.4"	" 27953.0"	" 29178.5"
""	""	""	"248.5"	""	""	"526.8"	""	""	""	""	""	""	""	""	""	""	""	""	" 10901.2"	" 11062.1"	" 12104.5"	" 11654.2"	" 17384.7"	" 16003.2"	" 16254.6"	" 16787.3"	" 16605.7"	"  17197.1"	"  16520.0"	" 15043.0"	" 16517.6"	" 17927.9"	" 19421.0"	" 16604.5"
""	""	""	"248.6"	""	" 2"	"533.8"	""	""	""	""	""	""	""	""	""	""	""	""	"  1073.2"	"  1465.0"	"  1570.6"	"  1660.7"	"  1388.8"	"  2384.5"	"  2491.1"	"  1350.4"	"  3587.7"	"   3165.2"	"   3955.9"	"  3744.5"	"  6605.7"	"  7265.1"	"  6576.7"	"  6346.4"
""	""	""	"249.1"	""	" 1"	"526.3"	""	""	""	""	""	""	""	""	""	""	""	""	"  8361.8"	"  6015.3"	"  5397.4"	"  7332.7"	" 10230.9"	" 10199.3"	"  9680.0"	"  8235.4"	"  8086.1"	"   5692.1"	"   8494.7"	"  6009.3"	"  9381.0"	"  8807.1"	"  5671.5"	"  8126.0"
""	""	""	"249.1"	""	""	"472.9"	""	""	""	""	""	""	""	""	""	""	""	""	"  3940.1"	"  4609.9"	"  4310.1"	"  4639.1"	"  5491.6"	"  4327.9"	"  4549.9"	"  4296.2"	" 16430.1"	"  12991.7"	"  11432.7"	" 11077.0"	" 17422.9"	" 16778.8"	" 15868.3"	" 16309.0"
""	""	""	"249.1"	""	""	"480.6"	""	""	""	""	""	""	""	""	""	""	""	""	"  8625.4"	"  8590.8"	"  9179.7"	"  8130.4"	"  9946.2"	"  8655.5"	"  9770.4"	"  9398.5"	" 20754.6"	"  22392.5"	"  21091.5"	" 19905.2"	" 23153.9"	" 22405.8"	" 23748.0"	" 23575.4"
""	""	""	"249.1"	""	""	"527.7"	""	""	""	""	""	""	""	""	""	""	""	""	"  8378.9"	"  8473.1"	"  8545.3"	"  8695.9"	"  9678.7"	" 10557.0"	" 10746.1"	"  9916.8"	" 14809.7"	"  14632.0"	"  13341.4"	" 13070.4"	" 13696.5"	" 13782.7"	" 16398.5"	" 17026.8"
""	""	""	"253.1"	""	""	"488.7"	""	""	""	""	""	""	""	""	""	""	""	""	"  6212.6"	"  6063.1"	"  5646.9"	"  7058.8"	"  2351.9"	"  4030.5"	"  2812.6"	"  3604.8"	"  6739.0"	"   9215.3"	"   9105.1"	"  7052.9"	"  2668.9"	"  3310.7"	"  3135.2"	"  3945.6"
""	""	""	"256.0"	""	" 2"	"505.9"	""	""	""	""	""	""	""	""	""	""	""	""	"  2439.3"	"  3916.6"	"  4391.6"	"  3526.9"	"  4470.4"	"  2990.2"	"  4693.4"	"  4035.2"	" 15336.8"	"  13958.7"	"  15198.4"	" 13920.0"	" 21044.9"	" 21175.1"	" 21301.1"	" 22269.9"
""	""	""	"256.1"	""	""	"479.2"	""	""	""	""	""	""	""	""	""	""	""	""	"  1538.3"	"  3479.4"	"  3858.1"	"  3034.8"	"  5345.9"	"  5374.5"	"  6755.4"	"  4895.2"	"  2560.6"	"   2639.6"	"   2827.7"	"  2594.0"	"  4733.9"	"  2865.7"	"  4720.7"	"  4290.2"
""	""	""	"256.1"	""	""	"489.6"	""	""	""	""	""	""	""	""	""	""	""	""	"  8018.5"	"  6808.6"	"  7380.4"	"  6825.3"	"  6021.7"	"  5565.1"	"  6798.0"	"  5491.2"	"  7915.3"	"   7683.9"	"   7348.9"	"  7545.3"	"  6021.3"	"  6448.0"	"  6576.8"	"  7060.0"
""	""	""	"256.5"	""	" 2"	"505.1"	""	""	""	""	""	""	""	""	""	""	""	""	"     0.0"	"   460.1"	"   317.2"	"   138.4"	"     0.0"	"   188.7"	"   231.7"	"     0.0"	"  2912.3"	"   2996.1"	"   3219.0"	"  3051.7"	"  4416.2"	"  4261.6"	"  4156.3"	"  4804.0"
""	""	""	"263.1"	""	""	"500.3"	""	""	""	""	""	""	""	""	""	""	""	""	"  7955.6"	"  7788.3"	"  7159.8"	"  6958.4"	"  5985.9"	"  7846.3"	"  5984.2"	"  6711.8"	"  6621.5"	"   6846.8"	"   6162.2"	"  5382.7"	"  3448.3"	"  3662.3"	"  3979.0"	"  2945.3"
""	""	""	"265.1"	""	""	"505.1"	""	""	""	""	""	""	""	""	""	""	""	""	"  2503.1"	"  2551.3"	"  2739.0"	"  2032.0"	"  1767.4"	"  1783.4"	"  2168.5"	"  2165.7"	"  5281.4"	"   5865.8"	"   5994.3"	"  4744.6"	"  6236.2"	"  5439.8"	"  6690.9"	"  7153.5"
""	""	""	"265.1"	""	""	"521.1"	""	""	""	""	""	""	""	""	""	""	""	""	"  5136.6"	"  4996.2"	"  4765.2"	"  4023.4"	" 12146.1"	" 11132.8"	" 12526.9"	" 11147.8"	"  6779.4"	"   6245.2"	"   5019.2"	"  5380.6"	" 11626.4"	" 13927.4"	" 12234.2"	" 13813.6"
""	""	""	"265.1"	""	" 1"	"479.4"	""	""	""	""	""	""	""	""	""	""	""	""	" 72357.6"	" 72283.3"	" 69875.4"	" 68643.5"	"142149.1"	"129636.3"	"135768.7"	"124277.3"	" 62282.0"	"  65151.2"	"  63641.9"	" 64058.4"	"116918.7"	"119840.9"	"117144.7"	"118665.6"
""	""	""	"266.1"	""	" 1"	"479.4"	""	""	""	""	""	""	""	""	""	""	""	""	" 10996.2"	" 10616.8"	" 10750.5"	" 10717.3"	" 21971.8"	" 20057.4"	" 22622.5"	" 19603.8"	"  9648.0"	"  10766.1"	"  10797.5"	" 10379.0"	" 19619.5"	" 18942.6"	" 18849.9"	" 19006.3"
""	""	""	"266.1"	""	""	"529.7"	""	""	""	""	""	""	""	""	""	""	""	""	"  6101.6"	"  6889.7"	"  7553.3"	"  8113.8"	"  6013.7"	"  8195.8"	"  7253.3"	"  9151.2"	"  9579.5"	"  10048.4"	"  10017.6"	"  9022.1"	" 10640.6"	" 11841.5"	" 13074.0"	" 11822.7"
""	""	""	"266.1"	""	""	"536.3"	""	""	""	""	""	""	""	""	""	""	""	""	"  4699.9"	"  5710.1"	"  4955.0"	"  5151.2"	"  6892.4"	"  7949.4"	"  7186.8"	"  7406.8"	"  6183.9"	"   6059.4"	"   6441.7"	"  7036.6"	"  9627.8"	"  9929.2"	"  9998.6"	"  9839.4"
""	""	""	"267.1"	""	" 1"	"490.8"	""	""	""	""	""	""	""	""	""	""	""	""	"364039.8"	"362439.9"	"369151.5"	"335387.7"	"224075.2"	"253047.2"	"213361.4"	"235676.8"	"221042.9"	" 245293.8"	" 243176.0"	"227233.1"	"133823.7"	"112718.6"	"131627.8"	"114242.6"
""	""	""	"268.1"	""	" 1"	"491.2"	""	""	""	""	""	""	""	""	""	""	""	""	" 26985.0"	" 50610.3"	" 49275.3"	" 47953.4"	" 30684.9"	" 32097.7"	" 28526.3"	" 36005.7"	" 31507.5"	"  34363.5"	"  34223.8"	" 31245.8"	" 18046.1"	" 14716.6"	" 16523.0"	" 16924.5"
""	""	""	"268.1"	""	""	"516.4"	""	""	""	""	""	""	""	""	""	""	""	""	"  1066.2"	"  1151.8"	"   640.9"	"   768.4"	"     0.0"	"  1675.3"	"  1138.3"	"  1155.7"	"  5315.2"	"   5464.1"	"   6049.2"	"  5004.9"	"  7447.7"	"  8052.2"	"  6650.8"	"  7298.7"
""	""	""	"272.1"	""	""	"505.5"	""	""	""	""	""	""	""	""	""	""	""	""	"  2542.5"	"  3331.9"	"  3358.1"	"  3287.0"	"  5307.2"	"  4622.6"	"  5175.3"	"  5360.4"	"  3507.4"	"   1942.4"	"   2663.1"	"  1960.1"	"  2647.6"	"  2428.1"	"  2598.4"	"  2025.7"
""	""	""	"273.2"	""	""	"524.0"	""	""	""	""	""	""	""	""	""	""	""	""	" 11881.0"	"  8264.2"	"  5870.5"	"  5092.0"	"  9441.5"	"  8091.9"	"  5777.8"	"  5707.1"	"  5038.6"	"   4143.5"	"   4919.2"	"  3208.5"	"  3824.5"	"  4130.3"	"  2953.3"	"  3040.1"
""	""	""	"274.1"	""	""	"473.0"	""	""	""	""	""	""	""	""	""	""	""	""	" 11335.8"	"  5975.4"	"  5511.2"	"  5399.1"	" 50784.4"	" 17103.7"	" 30087.0"	" 17031.2"	"  2783.9"	"   1013.8"	"   1084.5"	"   885.5"	"  5027.4"	"  3604.1"	"  4691.0"	"  3346.9"
""	""	""	"277.1"	""	""	"491.3"	""	""	""	""	""	""	""	""	""	""	""	""	"  3989.8"	"  3778.1"	"  4120.7"	"  3891.9"	"  9975.2"	"  8832.2"	" 10295.0"	"  9155.3"	"  4323.9"	"   3667.7"	"   3908.6"	"  3649.3"	"  4498.0"	"  4047.3"	"  4393.6"	"  4574.1"
""	""	""	"279.1"	""	" 2"	"494.1"	""	""	""	""	""	""	""	""	""	""	""	""	" 18717.2"	" 33731.6"	" 18287.6"	" 17716.9"	" 19500.6"	" 19076.4"	" 32252.7"	" 22246.8"	" 23775.6"	"  17518.8"	"  17182.5"	" 14564.5"	" 15441.3"	" 16448.3"	" 17910.0"	" 16183.5"
""	""	""	"279.1"	""	""	"503.6"	""	""	""	""	""	""	""	""	""	""	""	""	"  3540.0"	"  3712.7"	"  3714.4"	"  3673.4"	"  5011.6"	"  3820.0"	"  2934.1"	"  3151.5"	"  4076.2"	"   4438.5"	"   3501.0"	"  4014.6"	"  7224.5"	"  4974.8"	"  4819.0"	"  5159.6"
""	""	""	"279.6"	""	" 2"	"494.6"	""	""	""	""	""	""	""	""	""	""	""	""	"  4674.8"	"  3681.9"	"  3920.8"	"  3195.7"	"  3528.7"	"  4281.3"	"  4602.8"	"  3472.1"	"  2857.4"	"   2919.3"	"   3679.9"	"  1753.8"	"  3103.1"	"  3020.3"	"  2900.1"	"  3208.2"
""	""	""	"280.1"	""	""	"477.5"	""	""	""	""	""	""	""	""	""	""	""	""	"  9853.9"	" 10172.4"	"  9513.7"	"  8907.2"	"  9360.6"	"  7846.8"	"  9294.6"	"  7681.1"	"  9231.3"	"   8484.0"	"   8349.3"	"  8922.0"	"  8586.4"	"  8940.7"	" 10273.3"	"  9364.0"
""	""	""	"280.1"	""	""	"524.0"	""	""	""	""	""	""	""	""	""	""	""	""	" 11774.5"	" 12409.7"	" 12253.9"	" 12675.8"	" 10324.3"	"  9188.3"	" 10444.8"	"  8904.7"	" 14879.8"	"  14890.9"	"  16509.3"	" 14009.2"	" 13081.3"	" 14502.7"	" 14222.3"	" 14099.1"
""	""	""	"281.1"	""	""	"476.2"	""	""	""	""	""	""	""	""	""	""	""	""	"  6986.7"	"  5562.7"	"  6507.5"	"  6140.6"	"  5494.4"	"  6385.7"	"  4883.7"	"  5468.3"	"  4046.3"	"   4116.8"	"   4875.8"	"  4071.2"	"  5333.6"	"  4578.8"	"  6342.5"	"  6512.8"
""	""	""	"285.1"	""	""	"504.1"	""	""	""	""	""	""	""	""	""	""	""	""	"  3421.1"	"  2982.8"	"  3043.8"	"  2943.9"	"  3635.4"	"  5562.3"	"  4501.1"	"  4311.3"	"  2886.9"	"   2068.7"	"   2820.0"	"  1940.5"	"  3183.1"	"  1957.2"	"  2203.8"	"  2373.7"
""	""	""	"287.1"	""	" 2"	"498.2"	""	""	""	""	""	""	""	""	""	""	""	""	" 14238.0"	" 14843.5"	" 14156.6"	" 12457.2"	" 19503.5"	" 20664.3"	" 16321.1"	" 19381.6"	" 22694.3"	"  23244.2"	"  21074.7"	" 27395.5"	" 28770.0"	" 30383.2"	" 29708.0"	" 27806.8"
""	""	""	"287.6"	""	" 2"	"497.5"	""	""	""	""	""	""	""	""	""	""	""	""	"  4253.2"	"  3251.2"	"  4101.6"	"  3404.4"	"  4653.2"	"  6106.0"	"  4436.1"	"  6145.0"	"  6703.3"	"   6161.5"	"   7015.1"	"  6331.4"	"  9347.0"	"  9739.4"	"  8095.9"	"  9548.6"
""	""	""	"299.1"	""	""	"496.8"	""	""	""	""	""	""	""	""	""	""	""	""	" 11823.4"	" 11275.2"	" 12370.5"	" 11143.7"	" 10642.3"	" 11639.8"	"  9259.7"	" 10298.9"	" 11218.0"	"  12734.9"	"  12143.6"	" 11974.4"	" 10421.4"	" 12529.9"	" 11834.9"	" 12883.5"
""	""	""	"299.1"	""	""	"532.1"	""	""	""	""	""	""	""	""	""	""	""	""	"  4872.4"	"  4166.9"	"  4703.9"	"  3886.4"	"  3877.2"	"  4069.0"	"  4970.4"	"  4662.5"	"  5270.3"	"   4473.7"	"   5415.2"	"  4519.8"	"  5109.7"	"  4532.5"	"  5084.3"	"  3426.8"
""	""	""	"300.1"	""	""	"494.5"	""	""	""	""	""	""	""	""	""	""	""	""	"  5549.0"	"  4639.0"	"  5044.4"	"  4731.8"	"  3164.5"	"  4205.9"	"  3855.9"	"  4214.3"	"  9023.4"	"  10177.0"	"  10107.9"	"  9569.1"	"  6849.3"	"  7787.5"	"  6980.1"	"  7296.2"
""	""	""	"302.1"	""	""	"479.4"	""	""	""	""	""	""	""	""	""	""	""	""	"  4492.8"	"  3562.3"	"  4086.3"	"  3397.9"	"  5883.9"	"  5248.6"	"  5877.8"	"  6704.0"	"  2777.2"	"   2683.6"	"   2880.3"	"  2756.5"	"  5479.1"	"  5302.1"	"  5147.5"	"  4984.7"
""	""	""	"303.1"	""	" 1"	"498.0"	""	""	""	""	""	""	""	""	""	""	""	""	" 16054.9"	" 16395.1"	" 17401.1"	" 15894.9"	" 31650.3"	" 23163.6"	" 31382.0"	" 21407.1"	" 14494.6"	"  17522.8"	"  16250.6"	" 17221.9"	" 35115.8"	" 34522.9"	" 37849.7"	" 32887.3"
""	""	""	"303.1"	""	""	"516.3"	""	""	""	""	""	""	""	""	""	""	""	""	"  7742.0"	"  7150.2"	"  7386.9"	"  7461.7"	" 13512.3"	" 16414.0"	" 13474.1"	" 17204.7"	" 11513.8"	"   9468.1"	"   9474.9"	" 10442.7"	" 15567.3"	" 16189.1"	" 15877.4"	" 15824.2"
""	""	""	"304.1"	""	" 1"	"497.7"	""	""	""	""	""	""	""	""	""	""	""	""	"  3049.0"	"  3639.7"	"  3930.0"	"  3255.7"	"  6347.0"	"  4331.6"	"  7649.0"	"  4641.0"	"  3316.8"	"   3689.5"	"   3965.7"	"  3028.0"	"  7376.6"	"  6822.6"	"  6821.7"	"  7109.6"
""	""	""	"305.1"	""	" 1"	"498.2"	""	""	""	""	""	""	""	""	""	""	""	""	"  3612.1"	"  3817.5"	"  4163.0"	"  3744.6"	"  7070.1"	"  3638.9"	"  7378.7"	"  4477.7"	"  3715.7"	"   4499.2"	"   4420.9"	"  4101.0"	"  7718.9"	"  8784.7"	"  8409.8"	"  7661.7"
""	""	""	"308.1"	""	""	"497.3"	""	""	""	""	""	""	""	""	""	""	""	""	" 11389.9"	" 10795.2"	"  9651.9"	"  8909.0"	" 10636.3"	"  9172.4"	"  8610.0"	"  9066.5"	"  9113.1"	"   9584.8"	"   9719.6"	"  9490.5"	"  8973.1"	"  9030.7"	"  8517.2"	"  8987.0"
""	""	""	"310.1"	""	" 1"	"479.4"	""	""	""	""	""	""	""	""	""	""	""	""	" 31791.2"	" 34861.2"	" 35506.6"	" 33597.0"	" 58188.9"	" 54588.3"	" 59853.5"	" 55691.0"	" 27508.3"	"  30101.3"	"  28761.8"	" 28563.9"	" 46924.3"	" 45336.7"	" 47538.3"	" 45556.9"
""	""	""	"310.1"	""	" 2"	"519.5"	""	""	""	""	""	""	""	""	""	""	""	""	"  3446.7"	"  3332.9"	"  3517.7"	"  3398.3"	"  4153.6"	"  4986.2"	"  5688.2"	"  4490.7"	"  7536.9"	"  11196.9"	"   9070.2"	"  6508.8"	" 12528.1"	" 13731.7"	" 13201.2"	" 14325.0"
""	""	""	"310.6"	""	""	"479.3"	""	""	""	""	""	""	""	""	""	""	""	""	" 10375.6"	"  9810.0"	" 10696.4"	"  9449.2"	" 17945.8"	" 17025.1"	" 18394.7"	" 16041.4"	"  7370.9"	"   7444.3"	"   8131.8"	"  8737.6"	" 14978.3"	" 13914.6"	" 14144.1"	" 13586.8"
""	""	""	"310.6"	""	" 2"	"519.5"	""	""	""	""	""	""	""	""	""	""	""	""	"   303.2"	"   478.7"	"     0.0"	"   471.9"	"   503.5"	"   478.2"	"   878.5"	"   902.9"	"  1972.8"	"   2950.0"	"   2258.8"	"  1945.5"	"  4252.5"	"  4937.1"	"  3995.5"	"  5385.9"
""	""	""	"311.1"	""	" 1"	"479.5"	""	""	""	""	""	""	""	""	""	""	""	""	"  4146.4"	"  5375.9"	"  4941.5"	"  5122.9"	"  9200.2"	"  8286.2"	"  9114.0"	"  8971.1"	"  4905.4"	"   3527.6"	"   5652.0"	"  4655.3"	"  7692.0"	"  8448.3"	"  8588.2"	"  7450.4"
""	""	""	"311.1"	""	""	"504.7"	""	""	""	""	""	""	""	""	""	""	""	""	"  1780.7"	"  2819.9"	"  3897.7"	"  3371.8"	"  9020.8"	"  6972.6"	"  9103.2"	"  8289.4"	"  3836.9"	"   3639.2"	"   4028.7"	"  3621.5"	"  2707.1"	"  2374.4"	"  2427.0"	"  2764.0"
""	""	""	"312.1"	""	" 1"	"479.6"	""	""	""	""	""	""	""	""	""	""	""	""	"  5288.7"	"  5461.5"	"  5395.0"	"  4882.3"	"  8816.2"	"  7618.4"	"  8953.2"	"  7387.6"	"  3635.2"	"   3315.4"	"   4347.4"	"  3937.4"	"  6258.4"	"  6467.2"	"  5599.6"	"  6344.0"
""	""	""	"312.2"	""	""	"535.2"	""	""	""	""	""	""	""	""	""	""	""	""	"     0.0"	"   308.8"	"     0.0"	"   137.1"	"  5915.4"	"  8868.9"	"  9580.6"	"  8347.9"	"   768.8"	"    448.2"	"    802.3"	"   517.8"	"  2469.1"	"  3025.0"	"  2285.3"	"  2487.4"
""	""	""	"315.1"	""	""	"472.4"	""	""	""	""	""	""	""	""	""	""	""	""	" 14981.4"	"  6896.0"	"  5550.2"	"  7744.0"	" 40332.5"	"  8785.8"	" 22785.2"	" 11099.5"	"  7426.0"	"   2810.6"	"   2647.7"	"  1989.6"	"  8946.6"	"  5257.6"	"  5118.3"	"  5018.6"
""	""	""	"315.1"	""	""	"497.9"	""	""	""	""	""	""	""	""	""	""	""	""	"  5468.5"	"  5872.9"	"  6864.0"	"  4832.2"	"  6788.6"	"  8753.1"	"  7701.5"	"  8927.2"	"  9684.2"	"   6843.1"	"   7936.5"	"  9995.6"	"  9313.2"	" 10010.9"	" 10259.8"	"  7618.0"
""	""	""	"316.1"	""	""	"505.0"	""	""	""	""	""	""	""	""	""	""	""	""	"  1771.9"	"  2399.6"	"  2385.8"	"  2205.6"	"  5308.2"	"  4954.9"	"  4935.5"	"  3370.8"	"  2756.0"	"   3128.6"	"   2240.6"	"  2765.0"	"  7306.6"	"  7640.9"	"  6802.2"	"  6203.6"
""	""	""	"317.1"	""	""	"526.8"	""	""	""	""	""	""	""	""	""	""	""	""	" 15612.3"	" 15861.6"	" 16977.3"	" 16042.1"	" 24839.5"	" 23114.5"	" 24475.1"	" 23617.8"	" 25148.0"	"  24922.0"	"  22005.3"	" 22863.9"	" 28487.3"	" 28587.4"	" 27690.3"	" 28985.6"
""	""	""	"317.1"	""	""	"505.3"	""	""	""	""	""	""	""	""	""	""	""	""	"  4264.1"	"  3881.9"	"  3671.7"	"  3422.4"	"  5881.9"	"  3906.1"	"  4846.1"	"  4058.0"	"  7300.6"	"   7946.9"	"   7883.5"	"  4915.3"	" 10114.8"	" 11425.2"	" 10394.5"	" 10237.1"
""	""	""	"317.1"	""	""	"498.3"	""	""	""	""	""	""	""	""	""	""	""	""	"  4193.8"	"  4106.6"	"  3932.5"	"  4081.1"	"  9118.2"	"  5959.7"	"  8228.5"	"  5625.0"	"  3419.2"	"   4722.6"	"   4492.8"	"  4016.1"	"  9210.7"	"  7647.4"	"  8265.0"	"  6977.0"
""	""	""	"318.1"	""	""	"492.9"	""	""	""	""	""	""	""	""	""	""	""	""	"  3644.4"	"  4599.0"	"  5829.2"	"  4919.2"	"  3765.0"	"  5514.5"	"  4074.8"	"  6112.1"	"  7502.5"	"   6505.8"	"   5943.2"	"  6958.2"	"  5639.5"	"  6396.5"	"  4391.4"	"  6302.3"
