"identifier"	"chemical_formula"	"description"	"mass_to_charge"	"fragmentation"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"modifications"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"Ex1-Col0-48h-Ag-1"	"Ex1-Col0-48h-Ag-2"	"Ex1-Col0-48h-Ag-3"	"Ex1-Col0-48h-Ag-4"	"Ex1-cyp79-48h-Ag-1"	"Ex1-cyp79-48h-Ag-2"	"Ex1-cyp79-48h-Ag-3"	"Ex1-cyp79-48h-Ag-4"	"Ex2-Col0-48h-Ag-1"	"Ex2-Col0-48h-Ag-2"	"Ex2-Col0-48h-Ag-3"	"Ex2-Col0-48h-Ag-4"	"Ex2-cyp79-48h-Ag-1"	"Ex2-cyp79-48h-Ag-2"	"Ex2-cyp79-48h-Ag-3"	"Ex2-cyp79-48h-Ag-4"
""	""	""	" 418.08677"	""	""	" 896.90400"	""	""	""	""	""	""	""	""	""	""	""	""	"    536.8410"	"    665.9120"	"    626.6769"	"   1136.5671"	"      0.0000"	"      0.0000"	"      0.0000"	"      0.0000"	"   2915.7323"	"   3819.1467"	"   3018.0600"	"   3109.3376"	"      0.0000"	"      0.0000"	"      0.0000"	"      0.0000"
""	""	""	" 418.20749"	""	" 1"	"  73.91730"	""	""	""	""	""	""	""	""	""	""	""	""	"  28148.5912"	"  24814.4602"	"  23355.2375"	"  23930.7553"	"  83680.0177"	"  73628.6820"	"  77522.6032"	"  71692.6639"	"  25943.1538"	"  27878.7966"	"  26640.8800"	"  26000.2548"	"  70985.9772"	"  73363.4816"	"  70918.9619"	"  75643.5970"
""	""	""	" 418.22140"	""	""	" 923.91600"	""	""	""	""	""	""	""	""	""	""	""	""	"   1067.0354"	"   1575.7892"	"   2190.8955"	"   2761.3500"	"    669.4662"	"   1997.2260"	"   2326.2022"	"   1848.3386"	"   1959.6550"	"   3549.5534"	"   2209.2046"	"   2357.9890"	"   2174.6743"	"   2277.6904"	"   2181.8660"	"   3258.1160"
""	""	""	" 418.17435"	""	" 1"	" 479.96490"	""	""	""	""	""	""	""	""	""	""	""	""	"  10135.8488"	"   9905.8407"	"   9590.2951"	"  10040.5453"	"  14445.0494"	"  10944.4132"	"  12330.1928"	"  10980.0310"	"  37831.9880"	"  40919.9701"	"  35850.1476"	"  37182.1782"	"  38453.9002"	"  38865.7213"	"  38436.8914"	"  38780.0749"
""	""	""	" 418.24267"	""	" 1"	" 714.23400"	""	""	""	""	""	""	""	""	""	""	""	""	"    864.5600"	"    466.2833"	"    885.7700"	"    678.3833"	"   1910.4530"	"   1497.5273"	"   1845.2412"	"   2221.3191"	"   1091.4733"	"    950.4100"	"    720.1300"	"    604.6533"	"    493.8900"	"    354.1032"	"    182.8100"	"    179.0712"
""	""	""	" 418.25951"	""	""	" 277.66950"	""	""	""	""	""	""	""	""	""	""	""	""	"      0.0000"	"    315.8112"	"    312.8208"	"    234.3929"	"      0.0000"	"    489.6033"	"    602.6374"	"    923.6623"	"    515.6627"	"    141.8169"	"    682.1357"	"    739.6442"	"   4572.4141"	"   4627.6387"	"   3707.4497"	"   4968.2538"
""	""	""	" 418.42598"	""	""	"  20.87100"	""	""	""	""	""	""	""	""	""	""	""	""	"    886.4521"	"   2004.5332"	"   1785.6262"	"   1686.2210"	"   1829.0844"	"   1700.5164"	"   1405.9284"	"   2218.0331"	"   1578.1665"	"   1645.5088"	"   1610.6293"	"   1777.9543"	"   1372.6230"	"   1706.2254"	"   1832.3323"	"   1737.4752"
""	""	""	" 418.60210"	""	""	" 315.04800"	""	""	""	""	""	""	""	""	""	""	""	""	"   1842.8221"	"   1667.3003"	"   2154.4926"	"   2319.9768"	"   3990.7432"	"   3379.0015"	"   4926.4025"	"   4269.6532"	"    437.1664"	"   1053.4141"	"    853.7346"	"    453.4674"	"   2191.1976"	"   2402.4972"	"   2378.8010"	"   2145.7401"
""	""	""	" 418.64322"	""	""	" 383.05950"	""	""	""	""	""	""	""	""	""	""	""	""	"      0.0000"	"    466.6896"	"    857.9934"	"    318.2004"	"   3356.6008"	"   1876.7509"	"   3331.8444"	"   2356.5366"	"    435.7157"	"    460.3559"	"    437.0626"	"    353.4930"	"   3496.3872"	"   3445.5441"	"   3571.2953"	"   2969.8218"
""	""	""	" 418.91968"	""	""	"  21.39300"	""	""	""	""	""	""	""	""	""	""	""	""	"   3035.4167"	"   2282.6880"	"   1866.8352"	"   2154.5265"	"   1356.4144"	"   2332.2109"	"   1585.2374"	"   2251.0349"	"   1556.9537"	"   2685.9533"	"   1547.5292"	"   2134.4244"	"   2700.8749"	"   2452.2800"	"   1656.1931"	"   1863.4500"
""	""	""	" 419.02186"	""	""	" 501.03900"	""	""	""	""	""	""	""	""	""	""	""	""	"      0.0000"	"   1168.0420"	"   1179.9583"	"   2231.5043"	"      0.0000"	"    695.7255"	"    599.2561"	"    680.4370"	"   2441.7225"	"   2987.5227"	"   2304.9330"	"   1971.7591"	"   3069.2028"	"   5187.2782"	"   5303.4789"	"   4596.7276"
""	""	""	" 419.23924"	""	" 1"	" 777.44400"	""	""	""	""	""	""	""	""	""	""	""	""	"   7390.3155"	"   7144.6901"	"   7214.7667"	"   6308.0010"	"  15888.3100"	"  12339.2305"	"  13930.8000"	"  11721.8482"	"   8823.8603"	"   7557.6735"	"   9284.2567"	"   7996.4349"	"   8239.7816"	"   7052.4383"	"   7495.1472"	"   6623.6781"
""	""	""	" 419.16922"	""	" 1"	" 479.58330"	""	""	""	""	""	""	""	""	""	""	""	""	"  32319.0048"	"  30673.6423"	"  33032.9802"	"  31546.0352"	"  68224.8188"	"  63813.6298"	"  65084.8828"	"  60796.4716"	"  45632.0827"	"  41347.9185"	"  36496.9271"	"  37965.3929"	"  68562.5211"	"  69364.4948"	"  65579.7052"	"  67265.7546"
""	""	""	" 419.20962"	""	" 1"	"  73.90500"	""	""	""	""	""	""	""	""	""	""	""	""	"   6097.3114"	"   5252.5200"	"   4764.6422"	"   5262.1632"	"  18427.8983"	"  17077.0814"	"  17217.1845"	"  15615.3611"	"   5014.0195"	"   5408.9433"	"   4952.7442"	"   5803.9752"	"  14580.4276"	"  15483.3696"	"  16033.7008"	"  16777.4016"
""	""	""	" 419.12193"	""	" 2"	" 433.25820"	""	""	""	""	""	""	""	""	""	""	""	""	"   3476.8009"	"   1694.9843"	"   4460.2191"	"   1346.3265"	"   7119.9288"	"   1746.4376"	"   8527.0694"	"   1376.3274"	"   5600.3270"	"   4639.4047"	"   5766.6667"	"   6032.6755"	"   4957.9703"	"   4833.2394"	"   5122.8581"	"   5357.3767"
""	""	""	" 419.16828"	""	""	" 520.45200"	""	""	""	""	""	""	""	""	""	""	""	""	"  11022.2212"	"  11474.8570"	"  11340.8176"	"  10704.2726"	"  25182.2460"	"  26900.8304"	"  27039.4268"	"  25048.0513"	"  14437.5337"	"  16456.2086"	"  14705.9494"	"  14957.0880"	"  33643.9317"	"  34780.2616"	"  31748.7891"	"  33377.5536"
""	""	""	" 419.26719"	""	""	" 501.95220"	""	""	""	""	""	""	""	""	""	""	""	""	"   1941.4646"	"   2085.0466"	"   1991.6214"	"   1793.8672"	"    353.1459"	"    834.2155"	"   1622.2206"	"    740.7231"	"   2878.0209"	"   2162.9452"	"   1768.7591"	"   1816.9540"	"   2930.4968"	"   4621.5377"	"   4701.4708"	"   4944.3891"
""	""	""	" 419.60988"	""	""	" 336.42240"	""	""	""	""	""	""	""	""	""	""	""	""	"  61780.4509"	"  60048.0962"	"  59007.8154"	"  59866.2201"	"  68957.6545"	"  72384.9773"	"  66091.6286"	"  66062.6598"	"  53451.6888"	"  48097.1455"	"  52170.7608"	"  51156.4350"	"  66020.5684"	"  66814.2147"	"  67814.9204"	"  67466.9593"
""	""	""	" 419.61675"	""	" 2"	" 433.49010"	""	""	""	""	""	""	""	""	""	""	""	""	"   1027.5067"	"    145.9210"	"    322.1900"	"    623.8433"	"   1880.9567"	"    142.4946"	"    675.1503"	"    877.0167"	"   2101.8100"	"   2809.5917"	"   2363.6899"	"   2646.7780"	"   1668.5137"	"   2262.7367"	"   1309.0374"	"   2380.4690"
""	""	""	" 419.68406"	""	""	" 596.41500"	""	""	""	""	""	""	""	""	""	""	""	""	"   1997.5955"	"   1939.9603"	"   2542.3269"	"   2178.3992"	"   3222.9026"	"   4759.5492"	"   3152.1162"	"   4093.9138"	"   3461.3619"	"   3875.1480"	"   3465.9472"	"   3892.2997"	"   2969.7982"	"   4082.5817"	"   3882.0623"	"   3944.4385"
""	""	""	" 419.69613"	""	""	" 342.35790"	""	""	""	""	""	""	""	""	""	""	""	""	"   7723.3613"	"   7235.1376"	"   6923.2683"	"   7285.4594"	"   7124.9469"	"   6636.4226"	"   7082.5260"	"   6318.2472"	"   7580.9160"	"   7096.8914"	"   6934.3495"	"   7402.6583"	"   8156.7000"	"   8544.4875"	"   7805.3683"	"   9099.1753"
""	""	""	" 420.12038"	""	""	"1085.45100"	""	""	""	""	""	""	""	""	""	""	""	""	"  42407.5585"	"  30597.2696"	"  23505.0686"	"  27303.0823"	"  24345.3287"	"  26803.5854"	"  22940.2842"	"  28189.1778"	"  26454.5262"	"  29187.6609"	"  43173.0877"	"  41676.7189"	"  41986.7837"	"  22521.0109"	"  43358.6193"	"  27700.7734"
""	""	""	" 420.11177"	""	""	" 336.60000"	""	""	""	""	""	""	""	""	""	""	""	""	"  25840.3864"	"  24355.0184"	"  25507.9148"	"  24467.8464"	"  28720.7768"	"  29800.0499"	"  28492.6127"	"  28953.4591"	"  22298.2296"	"  19965.8408"	"  19171.5142"	"  21925.7386"	"  26578.9088"	"  26038.5202"	"  25786.6625"	"  27429.2029"
""	""	""	" 420.14867"	""	" 1"	" 540.53190"	""	""	""	""	""	""	""	""	""	""	""	""	" 222281.5258"	" 225197.9292"	" 215885.3637"	" 215167.1896"	"  90166.3350"	"  77606.2130"	"  89856.9257"	"  78156.3438"	" 174761.4784"	" 194442.5981"	" 182064.6962"	" 174476.4365"	"  87453.6382"	"  89031.4388"	"  85507.5600"	"  86573.0370"
""	""	""	" 420.16744"	""	""	"  40.55649"	""	""	""	""	""	""	""	""	""	""	""	""	"    722.0261"	"   1814.4810"	"   1593.1697"	"    579.0309"	"   3231.6761"	"   4730.5812"	"   5240.7434"	"   5275.5141"	"   3310.2901"	"   3576.0794"	"   3115.6903"	"   2681.4126"	"   9377.4872"	"   8453.7000"	"  10050.6545"	"   8582.1417"
""	""	""	" 420.22028"	""	""	" 714.80400"	""	""	""	""	""	""	""	""	""	""	""	""	"   1389.9226"	"    916.7677"	"    441.3692"	"    449.4554"	"    551.1240"	"    620.6123"	"    327.8262"	"    363.7149"	"   2820.7000"	"   3383.0446"	"   2754.9471"	"   2283.2280"	"   3173.3296"	"   2740.4560"	"   3048.7136"	"   3229.9120"
""	""	""	" 420.24221"	""	" 1"	" 777.38400"	""	""	""	""	""	""	""	""	""	""	""	""	"    776.0167"	"   1501.5333"	"   1148.0333"	"   1662.8040"	"   4095.1723"	"   2421.6433"	"   3215.6383"	"   1837.1455"	"   1877.5871"	"   1458.4878"	"   1882.9947"	"   1005.6233"	"   1681.3133"	"   1192.2372"	"   1651.3596"	"   1009.8000"
""	""	""	" 420.61250"	""	""	" 336.77940"	""	""	""	""	""	""	""	""	""	""	""	""	"   7492.3321"	"   7711.8845"	"   7296.8205"	"   6577.8993"	"   8093.5597"	"   8013.7967"	"   8830.3623"	"   8130.0152"	"   6060.1554"	"   5491.7307"	"   5905.4512"	"   6238.3149"	"   8659.7428"	"   7827.9245"	"   8809.4398"	"   9055.5416"
""	""	""	" 420.76500"	""	" 2"	" 429.58200"	""	""	""	""	""	""	""	""	""	""	""	""	"  12848.4271"	"  13033.3134"	"  12553.6267"	"  13417.9030"	"  18341.6326"	"  19115.3926"	"  18122.0620"	"  18985.4893"	"  15532.5424"	"  15000.5180"	"  12212.3680"	"  14759.1251"	"  17713.4305"	"  19910.6569"	"  17118.7653"	"  19141.6309"
""	""	""	" 421.12245"	""	""	"1085.22000"	""	""	""	""	""	""	""	""	""	""	""	""	" 144159.1351"	" 135647.2703"	" 134591.0665"	" 143251.6350"	" 147437.4523"	" 224894.4465"	" 143634.5383"	" 222054.5967"	" 221451.0017"	" 155368.1976"	" 151379.7484"	" 151104.5603"	" 131266.2514"	" 223346.0700"	" 222831.8091"	" 224850.5736"
""	""	""	" 421.10442"	""	""	" 270.32970"	""	""	""	""	""	""	""	""	""	""	""	""	"  90734.1450"	"  93904.4212"	"  94450.5781"	"  97868.4703"	"    799.8729"	"    730.7113"	"    937.7148"	"    487.6947"	" 105481.6823"	" 105804.5256"	"  99786.4232"	"  99359.3680"	"   1251.2332"	"   1589.1302"	"   1142.8981"	"   1706.4314"
""	""	""	" 421.10463"	""	""	" 348.14880"	""	""	""	""	""	""	""	""	""	""	""	""	"  17512.7085"	"  22672.5420"	"  23249.4792"	"  23040.9089"	"    994.2100"	"    808.1280"	"   1261.0391"	"   1325.1821"	"  35267.6889"	"  36709.4542"	"  36682.0626"	"  35425.2933"	"    350.2637"	"   1409.0373"	"   1153.0115"	"    320.9399"
""	""	""	" 421.26522"	""	" 2"	" 429.61200"	""	""	""	""	""	""	""	""	""	""	""	""	"   6740.3108"	"   5920.8845"	"   5794.1379"	"   6436.8104"	"   8519.1630"	"   8371.8551"	"   8389.4387"	"   8168.7472"	"   7787.4248"	"   7380.8462"	"   6181.6272"	"   7249.5364"	"   8689.1684"	"   8526.8649"	"   8778.9080"	"   9815.5214"
""	""	""	" 421.15144"	""	" 1"	" 541.34370"	""	""	""	""	""	""	""	""	""	""	""	""	"  49728.3276"	"  48739.6080"	"  45386.9268"	"  47883.6884"	"  19827.1606"	"  17348.4337"	"  19507.9015"	"  17791.8063"	"  42528.0240"	"  44837.8665"	"  40337.2153"	"  40036.1547"	"  20425.2345"	"  21357.8947"	"  20324.2021"	"  15282.2448"
""	""	""	" 421.62577"	""	""	"1086.46800"	""	""	""	""	""	""	""	""	""	""	""	""	"  27200.5406"	"  14162.2526"	"  17972.4300"	"  17678.7996"	"  29079.6035"	"  27861.7653"	"  28712.9153"	"  28325.5493"	"  27563.8992"	"  18611.0898"	"  17630.5600"	"  17794.1800"	"  15809.9228"	"  15829.9440"	"  27110.6616"	"  28266.1221"
""	""	""	" 421.91020"	""	""	"  21.03399"	""	""	""	""	""	""	""	""	""	""	""	""	"   2259.0221"	"   4488.0811"	"   2445.0595"	"   3435.6883"	"   3983.1847"	"   4260.5691"	"   3885.7874"	"   2362.6801"	"   4200.4524"	"   4348.6087"	"   3850.1009"	"   2958.3487"	"   3606.6480"	"   3893.5098"	"   2868.4000"	"   3159.9483"
""	""	""	" 422.12357"	""	" 2"	"1085.23800"	""	""	""	""	""	""	""	""	""	""	""	""	" 680707.3684"	" 705777.8338"	" 440625.1828"	" 433007.4410"	" 462631.4464"	" 729487.2538"	" 493207.2033"	" 494757.6207"	" 483510.5949"	" 474366.6077"	" 730634.4729"	" 722622.1564"	" 724305.9575"	" 477022.9286"	" 725791.3672"	" 733944.8079"
""	""	""	" 422.14405"	""	" 1"	" 539.36730"	""	""	""	""	""	""	""	""	""	""	""	""	"  32796.1361"	"  30683.2671"	"  32050.1574"	"  29906.2947"	"  13307.7702"	"  12928.2164"	"  13004.9184"	"  11987.4875"	"  27072.3039"	"  30735.5093"	"  27189.7602"	"  26414.0507"	"  13037.7174"	"  12288.4848"	"  12439.3238"	"  13096.2580"
""	""	""	" 422.23208"	""	""	" 949.86000"	""	""	""	""	""	""	""	""	""	""	""	""	"   4476.7456"	"   3518.8246"	"   4156.4867"	"   2890.2524"	"    499.4335"	"    733.4100"	"    494.0487"	"    166.9536"	"   1327.4640"	"   1689.3954"	"   1916.6433"	"    980.3569"	"    473.5195"	"      0.0000"	"      0.0000"	"    334.2438"
""	""	""	" 422.52373"	""	""	" 538.99500"	""	""	""	""	""	""	""	""	""	""	""	""	"    708.9278"	"    534.9255"	"    785.6877"	"    906.2519"	"    614.7643"	"    767.7411"	"    922.7691"	"    616.1117"	"   1501.3723"	"   1507.1028"	"   1183.0780"	"    689.5466"	"   3719.6505"	"   4565.1662"	"   3321.5216"	"   4861.3768"
""	""	""	" 422.62607"	""	" 2"	"1085.28000"	""	""	""	""	""	""	""	""	""	""	""	""	"  70892.6952"	"  65343.8781"	"  92215.5885"	"  59138.5300"	"  95022.3301"	"  93193.0044"	"  91625.5014"	"  59568.3564"	"  62766.1058"	"  53270.2523"	"  60227.6467"	"  91901.2895"	"  93307.9879"	"  60753.7701"	"  91801.3150"	"  64179.0334"
""	""	""	" 423.12467"	""	" 2"	"1085.28600"	""	""	""	""	""	""	""	""	""	""	""	""	" 688254.7243"	" 692804.4943"	"1006937.5050"	" 991412.1652"	" 672705.3420"	" 700421.5134"	" 994755.9418"	" 987026.4223"	" 650109.6951"	" 673656.5197"	"1009539.0357"	" 673870.4052"	" 645643.3063"	" 996367.7343"	" 650603.8646"	" 653939.4240"
""	""	""	" 423.13325"	""	""	" 283.42260"	""	""	""	""	""	""	""	""	""	""	""	""	"  49423.1423"	"  49066.3410"	"  49590.9419"	"  49272.5619"	"   1064.9130"	"    780.7202"	"   1181.3595"	"   1081.6781"	"  33168.3726"	"  35590.6432"	"  33148.6993"	"  34090.4230"	"    643.3027"	"   1361.9570"	"   1200.0536"	"   1793.2552"
""	""	""	" 423.15209"	""	" 2"	" 629.57700"	""	""	""	""	""	""	""	""	""	""	""	""	"  12319.9800"	"  10818.4467"	"  12335.1300"	"  10963.0382"	"  32331.9004"	"  26160.3189"	"  31025.1084"	"  21725.0712"	"  16089.1396"	"  19916.3601"	"  19095.7333"	"  13993.0169"	"  54315.6418"	"  57328.2733"	"  54053.9298"	"  57988.9730"
""	""	""	" 423.02628"	""	""	" 539.32050"	""	""	""	""	""	""	""	""	""	""	""	""	"    135.4338"	"    162.6068"	"    136.4445"	"      0.0000"	"      0.0000"	"    194.5895"	"      0.0000"	"      0.0000"	"    172.5235"	"    847.9773"	"    470.6493"	"      0.0000"	"   4021.5639"	"   1932.2051"	"   2349.3068"	"   2907.0771"
""	""	""	" 423.19862"	""	" 1"	" 643.40400"	""	""	""	""	""	""	""	""	""	""	""	""	"  49549.9547"	"  45746.0612"	"  45170.7937"	"  46149.3982"	" 115358.0760"	" 108327.2951"	" 115570.5972"	" 111519.0060"	"  61020.6960"	"  61179.6574"	"  61255.4900"	"  58241.5316"	"  54490.9565"	"  56304.3240"	"  55417.2116"	"  57215.8594"
""	""	""	" 423.17563"	""	""	" 301.92240"	""	""	""	""	""	""	""	""	""	""	""	""	"  11225.6020"	"  11878.0907"	"  11722.5242"	"  10806.5648"	"  13815.5560"	"  12194.2989"	"  14487.4365"	"  10841.3131"	"  14709.6223"	"  14250.6544"	"  13148.5054"	"  13734.6792"	"  18328.3501"	"  17950.2658"	"  18066.9905"	"  18546.8963"
""	""	""	" 423.16186"	""	""	" 380.70240"	""	""	""	""	""	""	""	""	""	""	""	""	"  19740.6549"	"  19604.8448"	"  18144.7195"	"  18105.0801"	"  19885.1108"	"  20649.5440"	"  21971.6162"	"  18920.8965"	"  20225.1321"	"  22672.3403"	"  22152.1239"	"  20569.3948"	"  24645.7650"	"  26767.9595"	"  25417.4602"	"  25501.4200"
""	""	""	" 423.65364"	""	" 2"	" 629.56200"	""	""	""	""	""	""	""	""	""	""	""	""	"   5533.4760"	"   4337.3400"	"   5146.5503"	"   5249.2590"	"  15330.2070"	"  11255.2520"	"  14741.2312"	"  11959.0027"	"   6718.1625"	"   9723.7980"	"   8199.5470"	"   8304.0170"	"  24768.0962"	"  27413.3854"	"  26397.1644"	"  29623.6246"
""	""	""	" 424.12768"	""	" 1"	"1084.57200"	""	""	""	""	""	""	""	""	""	""	""	""	"  74175.5218"	"  69839.0753"	"  71746.6967"	"  64152.2220"	"  75840.2494"	" 115427.7569"	"  76998.4689"	" 115409.0296"	"  75356.9911"	"  69861.0000"	"  78411.2477"	" 117870.9187"	"  80233.3415"	"  75250.0500"	"  69884.1562"	" 121573.1482"
""	""	""	" 424.12754"	""	""	"1093.01700"	""	""	""	""	""	""	""	""	""	""	""	""	"  42256.6471"	"  43162.1794"	"  43844.8469"	"  49883.8269"	"  41932.8969"	"  41498.5433"	"  42252.6767"	"  41130.2300"	"  44745.5586"	"  44894.7385"	"  42949.5767"	"  42418.6533"	"  40292.9785"	"  41352.9197"	"  45564.0149"	"  44479.7267"
""	""	""	" 424.05922"	""	""	" 330.31290"	""	""	""	""	""	""	""	""	""	""	""	""	"    329.2681"	"    599.6120"	"   1206.9799"	"    907.2045"	"   2065.0410"	"   2432.9448"	"   2492.2940"	"   2068.1660"	"   1194.9300"	"    646.5600"	"    702.8208"	"    587.2920"	"   1317.4524"	"   1429.4867"	"   1453.0893"	"   1644.2910"
""	""	""	" 424.20160"	""	" 1"	" 643.40400"	""	""	""	""	""	""	""	""	""	""	""	""	"  11471.7137"	"  11369.1073"	"  10554.9955"	"  10791.1537"	"  28064.3139"	"  25405.2207"	"  26805.0633"	"  26705.2632"	"  14306.6604"	"  13546.9190"	"  11747.6766"	"  13504.8649"	"  12765.9522"	"  13082.5822"	"  12395.5827"	"  12337.7575"
""	""	""	" 424.16875"	""	""	" 301.60830"	""	""	""	""	""	""	""	""	""	""	""	""	"   3384.0360"	"   3068.4852"	"   2505.4733"	"   2598.3838"	"    287.2222"	"   3752.7490"	"   3555.7632"	"   1527.8382"	"   3837.2663"	"   4686.5047"	"   4824.8244"	"   4603.0155"	"   6584.5839"	"   7772.3346"	"   5756.4563"	"   7530.8841"
""	""	""	" 424.21127"	""	" 1"	" 162.83130"	""	""	""	""	""	""	""	""	""	""	""	""	"      0.0000"	"    148.8051"	"      0.0000"	"      0.0000"	"    284.5791"	"    150.5541"	"      0.0000"	"      0.0000"	"  20478.3848"	"  19335.5501"	"  20871.4421"	"  19747.6563"	"  23842.7413"	"  25865.6116"	"  22509.0281"	"  24783.8322"
""	""	""	" 424.41254"	""	""	"  20.71800"	""	""	""	""	""	""	""	""	""	""	""	""	"   4850.6933"	"   4429.1867"	"   4498.4231"	"   5337.7435"	"   4310.3153"	"   4667.8251"	"   4913.8290"	"   4632.3330"	"   4735.7152"	"   4829.3318"	"   4382.7267"	"   5347.9235"	"   5850.7664"	"   4828.1367"	"   5325.5021"	"   4846.8262"
""	""	""	" 425.13570"	""	" 1"	" 923.56800"	""	""	""	""	""	""	""	""	""	""	""	""	"  72579.2400"	"  70040.5475"	"  71278.2784"	"  74037.8619"	"  79394.5337"	"  70092.8974"	"  77397.6446"	"  71740.6022"	"  71246.7767"	"  74745.9051"	"  69648.7421"	"  68156.2938"	"  80653.7057"	"  75795.1878"	"  77293.3884"	"  76750.9207"
""	""	""	" 425.14923"	""	" 2"	" 572.33130"	""	""	""	""	""	""	""	""	""	""	""	""	"  37304.4610"	"  37945.2169"	"  35936.1347"	"  36757.2827"	"  90469.0253"	"  77595.8267"	"  92213.5995"	"  78959.7930"	"  52707.0693"	"  71825.7881"	"  58211.7314"	"  54646.4430"	" 143209.5473"	" 139777.8448"	" 139106.3054"	" 134747.0251"
""	""	""	" 425.12621"	""	" 1"	"1085.22000"	""	""	""	""	""	""	""	""	""	""	""	""	"  22739.4120"	"  25946.4116"	"  26150.8937"	"  21701.9345"	"  29844.9290"	"  29440.4632"	"  38417.2415"	"  40587.5321"	"  22305.3098"	"  39580.2928"	"  25692.0433"	"  39420.9827"	"  26175.8211"	"  40012.5678"	"  23812.3754"	"  39735.0629"
""	""	""	" 425.13735"	""	""	" 856.45800"	""	""	""	""	""	""	""	""	""	""	""	""	"   4904.4270"	"   5203.3293"	"   5207.8387"	"   3663.9951"	"   3618.9912"	"   2910.6256"	"   4191.1392"	"   3610.6335"	"   4167.9334"	"   9990.4497"	"   7774.8429"	"   3889.7993"	"   3578.9271"	"   6167.5218"	"   3603.2250"	"   5657.3467"
""	""	""	" 425.08104"	""	" 1"	" 433.79040"	""	""	""	""	""	""	""	""	""	""	""	""	"   4104.0893"	"   4369.0840"	"   5492.9243"	"   5263.9122"	"   4313.1877"	"   5905.0964"	"   6070.1753"	"   6385.5561"	"  18354.1522"	"  17713.8405"	"  17600.2097"	"  18225.2467"	"  20163.5424"	"  22930.3593"	"  21291.4115"	"  22628.6031"
""	""	""	" 425.22343"	""	""	" 241.03050"	""	""	""	""	""	""	""	""	""	""	""	""	"   9674.5111"	"  14925.6288"	"  16234.0968"	"  16810.5600"	"   5138.4189"	"   4978.6782"	"   5266.1042"	"   5037.7800"	"   8652.3311"	"  10548.9828"	"  10637.1410"	"  10395.7144"	"   2047.6573"	"   1685.3533"	"   3641.6951"	"   3728.2208"
""	""	""	" 425.22400"	""	" 1"	" 490.83780"	""	""	""	""	""	""	""	""	""	""	""	""	"  13051.5328"	"  13636.6969"	"  12913.7719"	"  13473.8178"	"   7322.9655"	"   5413.2633"	"   5744.7799"	"   6259.9998"	"  14360.0978"	"   9536.9652"	"   6925.9923"	"  13692.0719"	"   1529.3314"	"   1625.7493"	"   1438.3800"	"    928.9338"
""	""	""	" 425.12261"	""	""	" 300.91650"	""	""	""	""	""	""	""	""	""	""	""	""	"   1358.1810"	"  31679.7465"	"  14378.7159"	"  16651.1692"	"  38913.8260"	"  19422.9521"	"  24470.8776"	"  35665.3388"	"  17311.3895"	"   2005.3673"	"  15315.3457"	"  14539.9832"	"  21431.2085"	"  21649.7475"	"  22482.2651"	"  37788.3490"
""	""	""	" 425.21356"	""	" 1"	" 162.88050"	""	""	""	""	""	""	""	""	""	""	""	""	"      0.0000"	"      0.0000"	"      0.0000"	"      0.0000"	"      0.0000"	"      0.0000"	"      0.0000"	"      0.0000"	"   4119.6755"	"   4848.1920"	"   4031.3145"	"   5318.9428"	"   5317.7772"	"   5767.4953"	"   5716.3177"	"   6538.7676"
""	""	""	" 425.28686"	""	" 1"	"1071.07500"	""	""	""	""	""	""	""	""	""	""	""	""	" 321558.1812"	" 315273.7785"	" 323924.8096"	" 315460.0399"	" 322782.2835"	" 322466.4898"	" 321383.9497"	" 322775.8374"	" 322275.1632"	" 316610.9239"	" 331699.7230"	" 328773.3824"	" 317338.9548"	" 329420.3731"	" 339217.1535"	" 330684.8615"
""	""	""	" 425.33666"	""	""	" 911.54100"	""	""	""	""	""	""	""	""	""	""	""	""	"   4308.2109"	"   3895.8484"	"   4252.6712"	"   3310.9431"	"   3222.1656"	"   2526.2492"	"   3902.7579"	"   1699.1567"	"    828.6686"	"   2271.3185"	"   2866.9911"	"   1547.5217"	"   2562.4723"	"   1638.7938"	"   2680.3723"	"   1722.3508"
""	""	""	" 425.41844"	""	""	"  20.70798"	""	""	""	""	""	""	""	""	""	""	""	""	"   4450.7333"	"   4525.2163"	"   3756.5267"	"   3996.4891"	"   3907.1774"	"   4271.3860"	"   3720.1667"	"   4435.4369"	"   3313.6828"	"   3814.6038"	"   4313.5768"	"   4373.9733"	"   6092.1443"	"   4704.9899"	"   4606.7568"	"   3870.3895"
""	""	""	" 425.65080"	""	" 2"	" 572.33130"	""	""	""	""	""	""	""	""	""	""	""	""	"  17087.1421"	"  16086.0995"	"  16144.0114"	"  16636.0505"	"  40508.1770"	"  34926.6253"	"  42297.4122"	"  36104.3764"	"  23123.5459"	"  33792.2276"	"  27863.6462"	"  24708.8484"	"  66610.7912"	"  66252.7087"	"  64244.4896"	"  64055.8928"
