"identifier"	"chemical_formula"	"description"	"mass_to_charge"	"fragmentation"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"modifications"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"Ex1-Col0-48h-Ag-1"	"Ex1-Col0-48h-Ag-2"	"Ex1-Col0-48h-Ag-3"	"Ex1-Col0-48h-Ag-4"	"Ex1-cyp79-48h-Ag-1"	"Ex1-cyp79-48h-Ag-2"	"Ex1-cyp79-48h-Ag-3"	"Ex1-cyp79-48h-Ag-4"	"Ex2-Col0-48h-Ag-1"	"Ex2-Col0-48h-Ag-2"	"Ex2-Col0-48h-Ag-3"	"Ex2-Col0-48h-Ag-4"	"Ex2-cyp79-48h-Ag-1"	"Ex2-cyp79-48h-Ag-2"	"Ex2-cyp79-48h-Ag-3"	"Ex2-cyp79-48h-Ag-4"
""	""	""	" 390.7277"	""	""	" 25.42950"	""	""	""	""	""	""	""	""	""	""	""	""	"   2469.2500"	"   2384.7449"	"   1914.9266"	"   1529.6126"	"   1340.2388"	"   2094.5858"	"   2005.5260"	"   1959.8721"	"   1467.0129"	"   1301.3897"	"   1499.3257"	"   2199.5330"	"   1841.3490"	"   1679.0730"	"   1954.9225"	"   1837.7531"
""	""	""	" 391.0184"	""	""	"611.81100"	""	""	""	""	""	""	""	""	""	""	""	""	"   1538.0127"	"   1823.6988"	"   1355.4188"	"   2044.7935"	"   1687.6477"	"   1501.2914"	"   2023.5567"	"   2121.8400"	"   2771.9974"	"   2621.2620"	"   2921.7400"	"   2970.5760"	"   3096.5620"	"   3006.0400"	"   2717.5725"	"   2626.7552"
""	""	""	" 391.0187"	""	""	"925.59000"	""	""	""	""	""	""	""	""	""	""	""	""	"   6443.5338"	"   6180.8924"	"   6961.4897"	"   5908.3721"	"   5678.5567"	"   4608.3031"	"   4922.2748"	"   5366.1873"	"   5673.5067"	"   7341.1873"	"   6526.4437"	"   5838.5381"	"   5977.1755"	"   6425.0598"	"   5226.0516"	"   5852.2191"
""	""	""	" 391.1388"	""	""	"282.14280"	""	""	""	""	""	""	""	""	""	""	""	""	"   8246.3195"	"   7282.5058"	"   6614.2103"	"   6773.5507"	"  12865.9746"	"   9725.0519"	"  13683.4774"	"  11235.0110"	"   8428.0925"	"   7811.2306"	"   7010.1145"	"   6386.9658"	"   7580.1968"	"   8795.2884"	"   9434.5236"	"   6962.6193"
""	""	""	" 391.1009"	""	""	"561.20760"	""	""	""	""	""	""	""	""	""	""	""	""	"   9889.3372"	"  10659.3534"	"   9532.0113"	"   9719.9520"	"   8313.7511"	"   7723.0869"	"   8894.5777"	"   7862.2592"	"  10072.1925"	"   6924.6197"	"   8421.7500"	"   7245.8778"	"   7803.1338"	"   7782.7553"	"   7805.0059"	"   8055.5032"
""	""	""	" 391.1187"	""	""	"451.17270"	""	""	""	""	""	""	""	""	""	""	""	""	"   7154.4690"	"   7448.3955"	"   8405.4467"	"   8749.7753"	"   9186.0974"	"   7127.3906"	"   8748.8612"	"   7109.2293"	"   6447.1778"	"   7918.5048"	"   7256.7507"	"   7797.3499"	"  10962.0169"	"   9239.8670"	"   9976.3778"	"   9573.6451"
""	""	""	" 391.1041"	""	" 1"	"362.17500"	""	""	""	""	""	""	""	""	""	""	""	""	"  13151.5692"	"  12742.1969"	"  11545.2446"	"  10668.6762"	"  22019.8573"	"  21009.6821"	"  22934.4288"	"  20042.3320"	"  13445.1307"	"  14512.1544"	"  13818.6109"	"  12838.7473"	"  20268.5821"	"  22151.0860"	"  20357.4961"	"  22342.2055"
""	""	""	" 391.1126"	""	""	"388.78980"	""	""	""	""	""	""	""	""	""	""	""	""	"   5605.6992"	"   6264.4486"	"   6193.4200"	"   5552.5530"	"  10374.2969"	"  10214.0521"	"   9718.8067"	"   7982.2763"	"   5926.3328"	"   7580.8036"	"   6479.6061"	"   4798.9250"	"  10681.8560"	"  12106.9988"	"  10834.0835"	"  12447.1903"
""	""	""	" 391.1232"	""	""	"355.42980"	""	""	""	""	""	""	""	""	""	""	""	""	"   3463.1859"	"   3045.6824"	"   2536.9360"	"   3342.9562"	"   2520.9600"	"   2321.6194"	"   3185.4544"	"   3671.4035"	"   3275.8003"	"   2190.5472"	"   3641.1448"	"   2234.9198"	"   3431.6433"	"   4381.6299"	"   3308.7600"	"   2981.5845"
""	""	""	" 391.0937"	""	" 1"	"172.48110"	""	""	""	""	""	""	""	""	""	""	""	""	" 337133.4536"	" 205305.4759"	" 316983.0035"	" 321642.5942"	"   2176.9944"	"    911.6975"	"    296.3449"	"    881.8920"	" 360869.5964"	" 374218.3908"	" 371797.0386"	" 372933.2710"	"   2939.8760"	"   4878.3631"	"   4294.9804"	"   2608.9601"
""	""	""	" 391.0742"	""	""	"808.00800"	""	""	""	""	""	""	""	""	""	""	""	""	"   9771.8115"	"   9737.0588"	"  10940.4463"	"  10076.5702"	"      0.0000"	"      0.0000"	"    149.5473"	"      0.0000"	"  13684.5222"	"  14690.0452"	"  14795.5685"	"  12888.9499"	"      0.0000"	"      0.0000"	"      0.0000"	"      0.0000"
""	""	""	" 391.1894"	""	" 2"	"952.10700"	""	""	""	""	""	""	""	""	""	""	""	""	"  44123.8824"	"  45779.6487"	"  43616.5335"	"  42043.1420"	"  15232.1560"	"  18520.8106"	"  14281.4723"	"  18409.6603"	"  53676.8571"	"  72061.8654"	"  56706.5989"	"  50335.2922"	"  12090.6887"	"  19111.6245"	"   8415.6268"	"  18053.1675"
""	""	""	" 391.1912"	""	" 1"	"654.92700"	""	""	""	""	""	""	""	""	""	""	""	""	"   6343.3597"	"   6793.3577"	"   5871.4667"	"   6054.5834"	"  15873.7191"	"  14243.0200"	"  15255.8652"	"  12883.6177"	"   9640.7626"	"  10766.8485"	"  10396.5668"	"  10578.3111"	"   9320.3061"	"   9304.2470"	"   9223.3647"	"   8512.0297"
""	""	""	" 391.1895"	""	" 2"	"915.82800"	""	""	""	""	""	""	""	""	""	""	""	""	"  40473.2713"	"  50749.6628"	"  50997.2211"	"  52107.5644"	"  18617.5605"	"  22191.5316"	"  16657.6765"	"  20157.4349"	"  67058.5176"	"  87296.8801"	"  64588.9375"	"  67291.9980"	"   9658.7049"	"  23033.6689"	"   9446.8477"	"  20065.5041"
""	""	""	" 391.1929"	""	" 1"	"414.11490"	""	""	""	""	""	""	""	""	""	""	""	""	"   6295.6056"	"   6429.3033"	"   6901.7056"	"   6748.0406"	"   6088.6456"	"   6409.9383"	"   7024.7002"	"   6032.0567"	"  60199.3202"	"  61007.7203"	"  60277.3482"	"  58550.6156"	"  60134.6978"	"  62734.4901"	"  60204.0154"	"  63941.9374"
""	""	""	" 391.2060"	""	" 1"	"592.38600"	""	""	""	""	""	""	""	""	""	""	""	""	"   2192.2425"	"   1665.8623"	"   1214.3700"	"   3336.8162"	"   5430.2550"	"   4229.6999"	"   3377.7647"	"   5381.8870"	"   2898.2275"	"   1395.0073"	"   3082.0860"	"   2796.8702"	"   3350.9610"	"   1675.6385"	"   1451.0283"	"   1914.8464"
""	""	""	" 391.1926"	""	""	"344.10600"	""	""	""	""	""	""	""	""	""	""	""	""	"   2207.3672"	"   2482.7985"	"   2716.2267"	"   1921.8509"	"   5447.3594"	"   4803.9496"	"   5089.7729"	"   3892.4932"	"  23926.1842"	"  44474.0303"	"  22654.8000"	"  41003.3535"	"  29358.2832"	"  30715.8125"	"  33554.3675"	"  51489.1823"
""	""	""	" 391.6912"	""	" 2"	"915.50700"	""	""	""	""	""	""	""	""	""	""	""	""	"  20230.4491"	"  21830.5164"	"  22161.6445"	"  16838.0538"	"   2953.8016"	"   8047.9882"	"   4929.0271"	"   7613.4628"	"  27225.2915"	"  36313.7011"	"  26734.5825"	"  27758.7708"	"   2191.9057"	"   7848.8506"	"   3577.9687"	"   7286.6680"
""	""	""	" 391.6911"	""	" 2"	"952.54200"	""	""	""	""	""	""	""	""	""	""	""	""	"  19446.1696"	"  17320.1395"	"  16429.5635"	"  18139.1064"	"   4158.7465"	"   6001.0585"	"   4618.3941"	"   4431.9512"	"  21094.1243"	"  27378.6449"	"  13581.5619"	"  21559.1020"	"   1982.3428"	"   5931.7851"	"   1848.0840"	"   6388.2227"
""	""	""	" 392.1612"	""	" 2"	"503.93850"	""	""	""	""	""	""	""	""	""	""	""	""	"  15320.7600"	"  16281.4807"	"  15927.7967"	"  14385.4221"	"  53621.1798"	"  47010.8100"	"  52010.2928"	"  51534.1380"	"  16191.2024"	"  16602.0433"	"  16011.8667"	"  16100.1791"	"  14286.4196"	"  13504.1273"	"  15088.4238"	"  14201.5708"
""	""	""	" 392.1184"	""	""	"246.86250"	""	""	""	""	""	""	""	""	""	""	""	""	"   4788.8092"	"   4457.5827"	"   4062.3988"	"   4043.5706"	"  10120.3687"	"   8291.7215"	"   9170.6627"	"   6412.9698"	"   2729.5324"	"   3171.1432"	"   3124.1342"	"   2660.9577"	"  11784.2637"	"  10231.6989"	"  11225.1274"	"  11959.3946"
""	""	""	" 392.0871"	""	""	" 91.74510"	""	""	""	""	""	""	""	""	""	""	""	""	"  27439.4625"	"  28517.9775"	"  27541.7358"	"  28355.6707"	"  38060.1860"	"  37607.6249"	"  37304.4915"	"  38652.9459"	"  25532.7081"	"  26803.5958"	"  25681.5156"	"  25431.3469"	"  40435.3696"	"  41231.7769"	"  38909.3439"	"  43212.0967"
""	""	""	" 392.1179"	""	""	"342.35790"	""	""	""	""	""	""	""	""	""	""	""	""	"  15016.9211"	"  15041.2951"	"  14186.3512"	"  14019.6368"	"  11250.1304"	"  10027.2261"	"  10380.2238"	"   8932.6305"	"  11881.6304"	"  13250.9090"	"  11828.5173"	"  12449.3974"	"   8423.7242"	"  10918.2582"	"   8673.5054"	"  10124.3590"
""	""	""	" 392.1482"	""	" 1"	"164.21040"	""	""	""	""	""	""	""	""	""	""	""	""	" 201962.4450"	" 200478.3731"	" 203025.1410"	" 205219.3942"	" 147932.1049"	" 131546.5822"	" 151921.9258"	" 141489.3607"	" 120893.6853"	" 101930.8451"	" 139118.4593"	" 129649.2543"	" 124310.1776"	" 141826.3916"	" 129261.2527"	" 142133.0379"
""	""	""	" 392.1242"	""	""	"310.99410"	""	""	""	""	""	""	""	""	""	""	""	""	"   3608.1402"	"   4346.2958"	"   2859.4718"	"   3452.6091"	"   6147.7080"	"   5779.5263"	"   4479.7065"	"   5162.9878"	"   1695.6842"	"   4032.0529"	"   4081.2120"	"   3875.1480"	"   4466.5924"	"   4129.0242"	"   4799.6175"	"   4293.6538"
""	""	""	" 392.1082"	""	" 1"	"362.35890"	""	""	""	""	""	""	""	""	""	""	""	""	"   3141.1000"	"   1835.1700"	"   2538.5967"	"   2875.6327"	"   4523.3820"	"   5196.0525"	"   4441.3816"	"   4548.4138"	"   2300.3295"	"   1079.4144"	"   1412.6254"	"   2208.8832"	"   3638.6909"	"   4988.5876"	"   4302.3810"	"   3767.3193"
""	""	""	" 392.1025"	""	" 1"	"173.88750"	""	""	""	""	""	""	""	""	""	""	""	""	"  40126.6888"	"  55668.2103"	"  56896.2166"	"  56767.2849"	"  36465.0718"	"  11703.8692"	"  10151.8056"	"  12975.2338"	"  49773.6705"	"  49154.6483"	"  41344.5543"	"  38510.4169"	"   8517.9263"	"  10560.2755"	"   7631.9131"	"   9559.8106"
""	""	""	" 392.1556"	""	""	"404.72400"	""	""	""	""	""	""	""	""	""	""	""	""	"   2148.9803"	"   2797.4892"	"    928.9553"	"   3099.0641"	"   2053.5717"	"   1216.1088"	"   2096.4721"	"   2224.5705"	"   2759.1539"	"   1737.6149"	"   2635.2907"	"   2096.8729"	"   2385.8208"	"   3312.3865"	"   2213.4578"	"   2350.5822"
""	""	""	" 392.2016"	""	""	"647.18700"	""	""	""	""	""	""	""	""	""	""	""	""	"   1835.9440"	"   1142.6194"	"   1668.9289"	"   1442.0854"	"   2600.7696"	"   2256.5520"	"   2447.9828"	"   2692.5053"	"   3160.3832"	"   3065.7071"	"   3346.4545"	"   3360.3862"	"   1340.9433"	"   1631.5020"	"   1728.9393"	"   1676.1065"
""	""	""	" 392.1958"	""	" 1"	"413.70960"	""	""	""	""	""	""	""	""	""	""	""	""	"   1597.3479"	"    732.8256"	"   1303.9100"	"   1203.0501"	"    602.0301"	"   1200.1456"	"   1444.1315"	"    982.0681"	"  11125.2097"	"  11723.0373"	"  10476.1094"	"  10788.3776"	"  10392.0904"	"  11377.8254"	"  10884.6911"	"  11634.7136"
""	""	""	" 392.6635"	""	" 2"	"503.65830"	""	""	""	""	""	""	""	""	""	""	""	""	"   6092.1106"	"   6223.4357"	"   6114.4720"	"   5236.6745"	"  20942.2431"	"  20866.1286"	"  20303.6902"	"  21190.5567"	"   6539.1242"	"   6334.2034"	"   6774.9226"	"   6706.1155"	"   5512.4616"	"   4708.8123"	"   5103.6140"	"   4980.8890"
""	""	""	" 392.6032"	""	""	"223.32180"	""	""	""	""	""	""	""	""	""	""	""	""	"   4616.7525"	"   4727.5485"	"   4589.6734"	"   4364.4900"	"   7331.6437"	"   6237.4013"	"   6114.2672"	"   5612.7382"	"   7297.9873"	"   7329.6043"	"   7058.9940"	"   6471.7365"	"  12807.2760"	"  13460.0863"	"  12635.2081"	"  13758.0694"
""	""	""	" 392.6034"	""	""	"175.82940"	""	""	""	""	""	""	""	""	""	""	""	""	"   4253.4892"	"   6620.1408"	"   6985.4881"	"   7705.4207"	"  15937.0913"	"  17939.0019"	"  20826.6441"	"  21339.1294"	"   8124.5339"	"   9124.8219"	"   8490.9814"	"   8087.3880"	"  24347.2786"	"  26810.3812"	"  25349.4332"	"  18394.1326"
""	""	""	" 392.6195"	""	""	"247.01100"	""	""	""	""	""	""	""	""	""	""	""	""	"   1759.8002"	"   1044.8083"	"    979.7845"	"   1179.5824"	"   3913.3479"	"   2713.1429"	"   3167.4006"	"   2649.7185"	"    589.0950"	"    732.2427"	"    567.6305"	"    377.3585"	"   3969.3558"	"   3806.1877"	"   3425.0968"	"   3066.9189"
""	""	""	" 393.1169"	""	""	"451.44420"	""	""	""	""	""	""	""	""	""	""	""	""	"  10208.0700"	" 319364.7741"	" 334774.4759"	" 303426.4343"	"  23269.6937"	" 390852.0645"	" 397428.4977"	" 384903.1739"	" 445362.4200"	" 459054.8073"	" 444974.9583"	" 444273.8688"	" 412141.8790"	" 439773.3267"	" 421641.3997"	" 439350.5698"
""	""	""	" 393.0524"	""	""	"611.97900"	""	""	""	""	""	""	""	""	""	""	""	""	"   2791.5351"	"   2743.2107"	"   2720.6538"	"   3067.0843"	"   2545.3610"	"   2169.0068"	"   1826.5400"	"   1553.4090"	"   3203.8395"	"   2827.3184"	"   2745.8196"	"   3136.1528"	"   3632.6556"	"   3877.8590"	"   3319.1130"	"   3223.3860"
""	""	""	" 393.1107"	""	""	"316.44780"	""	""	""	""	""	""	""	""	""	""	""	""	"   4762.7553"	"   5151.9382"	"   3395.9557"	"   3062.2800"	"   3279.1191"	"   7231.2475"	"   3910.0467"	"   4063.1495"	"   3791.2255"	"   4602.2282"	"   3681.2678"	"   3058.2612"	"   7528.1536"	"   4880.3200"	"   3578.6325"	"   5560.5345"
""	""	""	" 393.1432"	""	""	"378.62430"	""	""	""	""	""	""	""	""	""	""	""	""	"   6955.0691"	"   5665.8093"	"   6904.7170"	"   6780.7980"	"   5673.2612"	"   6672.3967"	"   5785.1462"	"   7230.3153"	"  22090.5241"	"  20396.4050"	"  20393.6619"	"  19690.4319"	"  20133.4770"	"  19651.6150"	"  17294.6240"	"  20338.0199"
""	""	""	" 393.0857"	""	" 1"	"422.14200"	""	""	""	""	""	""	""	""	""	""	""	""	"  65771.0679"	"  53706.3934"	"  65525.5446"	"  67070.9364"	"  70243.9860"	"  54148.8150"	"  69756.5687"	"  66900.3068"	"  62076.8483"	"  76048.6417"	"  66467.4101"	"  60770.8764"	"  38348.3848"	"  54777.5791"	"  53011.1797"	"  41989.8240"
""	""	""	" 393.1363"	""	""	"293.35770"	""	""	""	""	""	""	""	""	""	""	""	""	"   7678.7474"	"   8560.3403"	"   7413.5956"	"   7478.4635"	"   9155.8957"	"   9678.7198"	"   7824.8744"	"   8325.9153"	"   6808.1712"	"   8065.3959"	"   6726.8241"	"   6785.6503"	"   9051.9701"	"   8122.1311"	"   8292.6896"	"   8242.7519"
""	""	""	" 393.0946"	""	""	" 91.77780"	""	""	""	""	""	""	""	""	""	""	""	""	"  11037.9483"	"  14109.5183"	"  11268.7944"	"  10895.7487"	"  11880.1450"	"  10479.7235"	"   9883.6125"	"  11049.7778"	"  15294.3725"	"  12996.6256"	"  13707.0720"	"  13036.9997"	"  12155.2006"	"  14366.5773"	"  10966.7078"	"   9012.5404"
""	""	""	" 393.0651"	""	""	"245.67420"	""	""	""	""	""	""	""	""	""	""	""	""	"   2370.1721"	"   2863.6335"	"   2132.4918"	"   3523.4915"	"   8246.3772"	"   5966.4301"	"   7499.6425"	"   6570.8911"	"   1769.6090"	"   1497.1567"	"   3428.9633"	"   3814.7929"	"   4811.8616"	"   5034.1864"	"   3182.6243"	"   6016.0388"
""	""	""	" 393.0500"	""	""	"925.62000"	""	""	""	""	""	""	""	""	""	""	""	""	"   3323.8792"	"   2942.1300"	"   3164.0252"	"   2495.9544"	"   1681.3811"	"   1692.0770"	"   1715.3167"	"   1390.2591"	"   1890.5700"	"   3313.2673"	"   1620.9369"	"   2290.6800"	"   2321.1770"	"   2260.5758"	"   1090.6200"	"   2172.0232"
""	""	""	" 393.1504"	""	" 1"	"163.89300"	""	""	""	""	""	""	""	""	""	""	""	""	"  38735.2270"	"  38810.6620"	"  38725.6281"	"  38384.6005"	"  31556.0980"	"  25872.2921"	"  29154.3467"	"  26419.7025"	"  21189.8608"	"  19283.7197"	"  24180.2393"	"  14359.6887"	"  22669.1129"	"  26801.6098"	"  22917.9813"	"  25315.0934"
""	""	""	" 393.1386"	""	" 2"	"529.92600"	""	""	""	""	""	""	""	""	""	""	""	""	"   4691.9378"	"   4102.5676"	"   6171.2758"	"   4419.2272"	"   5502.7100"	"   7133.2777"	"   7094.8389"	"   7439.9120"	"   5290.4544"	"   8699.4979"	"   3809.7759"	"   4248.6000"	"   4050.6729"	"   7542.8633"	"   6912.4832"	"   7620.8275"
""	""	""	" 393.1147"	""	""	"412.75230"	""	""	""	""	""	""	""	""	""	""	""	""	"   2090.9070"	"   3262.1501"	"   3886.0855"	"   3587.6621"	"    500.4254"	"   4556.2318"	"   4891.1947"	"   5584.4256"	"   3927.9872"	"   5216.4687"	"   5688.6459"	"   5313.6936"	"   4670.2024"	"   6952.8699"	"   7425.8711"	"   6510.9837"
""	""	""	" 393.0846"	""	""	"301.60320"	""	""	""	""	""	""	""	""	""	""	""	""	"   2888.8200"	"   1491.4137"	"   3833.5964"	"   4281.1671"	"   3942.7944"	"   2844.3046"	"   4490.5711"	"   4023.5833"	"   3780.4993"	"   3284.4335"	"   3256.9769"	"   3330.7444"	"   5084.6277"	"   3461.4532"	"   5446.5648"	"   4684.5679"
""	""	""	" 393.1888"	""	" 1"	"481.09050"	""	""	""	""	""	""	""	""	""	""	""	""	" 128424.5051"	" 123870.5933"	" 121118.4577"	" 119373.5006"	" 136417.8332"	" 127789.3174"	" 181522.6090"	" 121633.0197"	" 143156.8027"	" 152077.1307"	" 141080.2869"	" 188595.6494"	" 166467.9527"	" 170721.5964"	" 164234.6792"	" 241176.5726"
""	""	""	" 393.2231"	""	""	"945.02400"	""	""	""	""	""	""	""	""	""	""	""	""	"   5145.2676"	"   5772.9052"	"   4327.2669"	"   4303.1815"	"   6900.0750"	"   9795.3893"	"   6683.1405"	"   8813.6009"	"  10710.0400"	"   4404.2391"	"   4194.0085"	"   9322.1370"	"   1334.5403"	"   3340.2529"	"   2411.9653"	"   3279.7584"
""	""	""	" 393.1560"	""	""	"352.96410"	""	""	""	""	""	""	""	""	""	""	""	""	"   3493.5208"	"   2899.2757"	"   4064.6506"	"   4674.2861"	"   4822.6843"	"   1415.2058"	"   1920.4853"	"   4969.8585"	"   7272.4089"	"   2740.7047"	"   6240.7525"	"   5758.4547"	"   1650.4117"	"   5070.7020"	"   7599.7825"	"   6696.6253"
""	""	""	" 393.1684"	""	""	"695.64000"	""	""	""	""	""	""	""	""	""	""	""	""	"  13883.2328"	"  12484.6151"	"  13342.6367"	"  10906.7580"	"   1542.4689"	"   8431.6120"	"   7790.0497"	"   9029.7367"	"  11149.6786"	"  18073.6984"	"  14179.0615"	"  13293.8311"	"   3798.8891"	"   7871.4582"	"   4864.5470"	"   3841.4114"
""	""	""	" 393.1803"	""	""	"457.02960"	""	""	""	""	""	""	""	""	""	""	""	""	"  42045.8945"	"  54930.1848"	"  42644.4112"	"  36420.6574"	"  53253.1092"	"  42839.8343"	"  53004.8139"	"  51932.9289"	"  32406.0741"	"  29507.7188"	"  31872.9906"	"  30023.0370"	"  41278.3356"	"  64395.2472"	"  54070.4326"	"  87180.8707"
""	""	""	" 393.1886"	""	""	"507.37260"	""	""	""	""	""	""	""	""	""	""	""	""	"   2856.4008"	"   9192.2647"	"   7945.3171"	"   7651.2698"	"  12174.2871"	"  10223.2937"	"   7551.6634"	"   9372.5846"	"   9492.9825"	"   8212.9745"	"  10937.2432"	"   9952.9830"	"  14027.5606"	"  14896.3272"	"  13284.8730"	"  13865.3445"
""	""	""	" 393.1873"	""	""	"442.99020"	""	""	""	""	""	""	""	""	""	""	""	""	"   3181.8150"	"  14838.6041"	"  14398.7565"	"  14243.4314"	"   4684.7055"	"  14997.3672"	"  15491.2131"	"   1855.1592"	"  18003.3687"	"  20779.3025"	"  20295.7515"	"  20874.5856"	"  22884.9762"	"  23879.2285"	"  24112.7575"	"  24405.7501"
""	""	""	" 393.6426"	""	" 2"	"529.22880"	""	""	""	""	""	""	""	""	""	""	""	""	"    999.0971"	"   1257.4245"	"   1136.7006"	"   1201.5440"	"   1819.0100"	"   3393.8009"	"   1536.9378"	"   2517.1363"	"   1125.6884"	"   1593.4080"	"   1546.9834"	"   1357.8536"	"   2896.2363"	"   3178.4338"	"   3132.9136"	"   2964.9762"
""	""	""	" 394.0882"	""	" 1"	"422.23500"	""	""	""	""	""	""	""	""	""	""	""	""	"   2176.7655"	"  13358.1754"	"  11027.1688"	"  10433.1600"	"  13177.3643"	"   7483.4621"	"  13352.9508"	"  11287.9207"	"  13962.3213"	"  10122.7091"	"  12077.3611"	"   8628.3807"	"   7982.8438"	"   8884.6911"	"   5375.4212"	"  10969.7166"
""	""	""	" 394.1200"	""	" 1"	"452.41920"	""	""	""	""	""	""	""	""	""	""	""	""	"  62490.6256"	"  59676.2999"	"  59536.6069"	"  53312.3479"	"   5352.3045"	"  69324.1428"	"  72404.5649"	"  74188.5926"	"  84208.2330"	"  87339.7785"	"  83415.7498"	"  83177.5110"	"  77593.7725"	"  85698.8340"	"  82472.4902"	"  82003.9161"
""	""	""	" 394.1504"	""	" 2"	"572.33130"	""	""	""	""	""	""	""	""	""	""	""	""	"   6319.3784"	"   6211.2334"	"   6123.5629"	"   6205.6290"	"  16743.6913"	"  13380.8218"	"  15180.6037"	"  16062.9868"	"   8201.8784"	"  11379.6263"	"  10156.4361"	"   8895.5880"	"  21910.1789"	"  21107.7933"	"  21524.6201"	"  21341.0357"
""	""	""	" 394.1347"	""	" 1"	"192.20850"	""	""	""	""	""	""	""	""	""	""	""	""	" 109655.5657"	" 105477.1020"	" 108571.2493"	" 105469.9930"	" 201875.1425"	" 186572.6333"	" 204730.4013"	" 184458.9142"	" 118049.3880"	" 119062.8130"	" 115905.3842"	" 117433.6794"	" 249091.9383"	" 264373.9189"	" 253439.8514"	" 264411.0300"
""	""	""	" 394.1552"	""	""	"324.99120"	""	""	""	""	""	""	""	""	""	""	""	""	"   2920.6818"	"   3371.7727"	"   4714.4490"	"   1962.5410"	"   4012.1096"	"   2950.1654"	"   6228.4576"	"   6334.0489"	"   3026.3246"	"   4226.0523"	"   4251.2158"	"   3883.4010"	"   2492.8648"	"   3599.3859"	"   3755.9754"	"   3818.3016"
""	""	""	" 394.1233"	""	""	" 94.44000"	""	""	""	""	""	""	""	""	""	""	""	""	"   6251.0080"	"   8021.6135"	"   8111.3901"	"   7445.0107"	"  11508.6653"	"   9615.5840"	"  10857.2121"	"   8193.7031"	"   8407.0845"	"   8617.8931"	"  10290.5421"	"   1524.8094"	"  15337.4739"	"  15734.6347"	"  15048.5028"	"  16083.3847"
""	""	""	" 394.1476"	""	""	"164.89620"	""	""	""	""	""	""	""	""	""	""	""	""	"  16314.1448"	"  16859.6594"	"  16862.9319"	"   8914.8859"	"  11251.3182"	"  10531.7141"	"  12223.3777"	"  10413.6461"	"   9614.1348"	"   6989.5922"	"   9831.8656"	"   9956.7290"	"   9322.5271"	"  10655.0864"	"   9420.7522"	"  10444.2746"
""	""	""	" 394.1271"	""	""	"358.68360"	""	""	""	""	""	""	""	""	""	""	""	""	"   7052.7362"	"   6452.4564"	"   6630.0191"	"   6179.1747"	"   2555.3641"	"   1715.5165"	"   2029.0840"	"   1339.6578"	"   7156.6185"	"   4854.4835"	"   5329.6934"	"   7608.8705"	"   3334.6246"	"   3840.2368"	"   3386.8592"	"   2070.7782"
""	""	""	" 394.1080"	""	""	"397.12110"	""	""	""	""	""	""	""	""	""	""	""	""	"   5019.7456"	"   6428.8384"	"   7197.1440"	"   6357.4368"	"   3088.4401"	"   1484.1081"	"   2155.0848"	"    858.4640"	"   9893.7523"	"   8434.3546"	"   8663.8245"	"   8193.5050"	"   3155.5513"	"   1759.8555"	"   2762.7917"	"   1669.8065"
""	""	""	" 394.1915"	""	" 1"	"481.07100"	""	""	""	""	""	""	""	""	""	""	""	""	"  25425.0420"	"  24383.7344"	"  26399.1795"	"  26446.2704"	"  29484.4125"	"  25409.4824"	"  28244.3793"	"  28228.7422"	"  32786.6422"	"  33232.3021"	"  32020.8311"	"  32952.6712"	"  56526.0772"	"  37460.6880"	"  36686.5091"	"  38150.5477"
""	""	""	" 394.1867"	""	""	"456.49800"	""	""	""	""	""	""	""	""	""	""	""	""	"  12735.0976"	"   8659.6177"	"  11147.7958"	"  10139.6660"	"  13201.1720"	"  11296.2334"	"  11958.5662"	"  12461.4860"	"   9130.4586"	"   9350.9152"	"   6303.6218"	"   7995.9688"	"  12524.2448"	"  10625.1360"	"  13026.1390"	"  12658.0487"
""	""	""	" 394.1913"	""	""	"443.39160"	""	""	""	""	""	""	""	""	""	""	""	""	"   4143.0935"	"   3750.9474"	"   4424.3395"	"   2814.0946"	"   4375.1090"	"   5345.5860"	"   5076.1832"	"   5397.0583"	"   6136.7705"	"   5154.7592"	"   5639.5962"	"   5244.8122"	"   6504.4313"	"   7499.6187"	"   6487.7811"	"   2021.9562"
""	""	""	" 394.6512"	""	" 2"	"572.31420"	""	""	""	""	""	""	""	""	""	""	""	""	"   1893.3196"	"   1507.4273"	"   1273.7361"	"   1762.4500"	"   5284.3940"	"   4319.7968"	"   5528.1087"	"   4409.3951"	"   3336.7033"	"   4944.3978"	"   3070.6056"	"   2800.8288"	"   9078.4432"	"   8698.5892"	"   8685.0801"	"   8113.9870"
""	""	""	" 394.6102"	""	""	"241.95780"	""	""	""	""	""	""	""	""	""	""	""	""	"      0.0000"	"      0.0000"	"    161.3340"	"      0.0000"	"   2272.8058"	"   2621.7558"	"   3127.9976"	"   2775.6793"	"    434.3799"	"    431.9128"	"      0.0000"	"    138.3954"	"   1941.7045"	"   2887.4534"	"   2670.2544"	"   2879.0700"
